Provider_ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Numerator,Denominator,"Observed Rate per 1,000",Footnotes,Measure Start Date,Measure End Date
24003F,MINNEAPOLIS VA MEDICAL CENTER,ONE VETERANS DRIVE,MINNEAPOLIS,MN,55417,HENNEPIN,6127252000,Postoperative Sepsis (PSI13),PSI-13,8,2349,3.41,,10/1/2015,3/31/2017
24003F,MINNEAPOLIS VA MEDICAL CENTER,ONE VETERANS DRIVE,MINNEAPOLIS,MN,55417,HENNEPIN,6127252000,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,1,599,1.67,,10/1/2015,3/31/2017
24003F,MINNEAPOLIS VA MEDICAL CENTER,ONE VETERANS DRIVE,MINNEAPOLIS,MN,55417,HENNEPIN,6127252000,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,1,1491,0.67,,10/1/2015,3/31/2017
24003F,MINNEAPOLIS VA MEDICAL CENTER,ONE VETERANS DRIVE,MINNEAPOLIS,MN,55417,HENNEPIN,6127252000,Pressure Ulcer Rate (PSI03),PSI-3,9,5373,1.68,,10/1/2015,3/31/2017
24003F,MINNEAPOLIS VA MEDICAL CENTER,ONE VETERANS DRIVE,MINNEAPOLIS,MN,55417,HENNEPIN,6127252000,Inpatient Surgical Deaths (PSI04),PSI-4,11,101,108.91,,10/1/2015,3/31/2017
24003F,MINNEAPOLIS VA MEDICAL CENTER,ONE VETERANS DRIVE,MINNEAPOLIS,MN,55417,HENNEPIN,6127252000,Collapsed lung due to medical treatment (PSI06),PSI-6,3,9742,0.31,,10/1/2015,3/31/2017
24003F,MINNEAPOLIS VA MEDICAL CENTER,ONE VETERANS DRIVE,MINNEAPOLIS,MN,55417,HENNEPIN,6127252000,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,3,6299,0.48,,10/1/2015,3/31/2017
24003F,MINNEAPOLIS VA MEDICAL CENTER,ONE VETERANS DRIVE,MINNEAPOLIS,MN,55417,HENNEPIN,6127252000,Postoperative Hip Fracture (PSI08),PSI-8,1,7530,0.13,,10/1/2015,3/31/2017
24003F,MINNEAPOLIS VA MEDICAL CENTER,ONE VETERANS DRIVE,MINNEAPOLIS,MN,55417,HENNEPIN,6127252000,Perioperative Bleeding/Bruise (PSI09),PSI-9,7,3277,2.14,,10/1/2015,3/31/2017
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,2285235000,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,0,174,0,,10/1/2015,3/31/2017
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,2285235000,Postoperative Respiratory Failure (PSI11),PSI-11,0,102,0,,10/1/2015,3/31/2017
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,2285235000,Perioperative Blood Clot/Embolism (PSI12),PSI-12,2,305,6.56,,10/1/2015,3/31/2017
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,2285235000,Postoperative Sepsis (PSI13),PSI-13,3,155,19.35,,10/1/2015,3/31/2017
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,2285235000,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,0,59,0,,10/1/2015,3/31/2017
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,2285235000,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,0,210,0,,10/1/2015,3/31/2017
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,2285235000,Pressure Ulcer Rate (PSI03),PSI-3,0,1018,0,,10/1/2015,3/31/2017
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,2285235000,Inpatient Surgical Deaths (PSI04),PSI-4,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,10/1/2015,3/31/2017
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,2285235000,Collapsed lung due to medical treatment (PSI06),PSI-6,1,1632,0.61,,10/1/2015,3/31/2017
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,2285235000,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,0,1101,0,,10/1/2015,3/31/2017
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,2285235000,Postoperative Hip Fracture (PSI08),PSI-8,0,1477,0,,10/1/2015,3/31/2017
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,2285235000,Perioperative Bleeding/Bruise (PSI09),PSI-9,0,302,0,,10/1/2015,3/31/2017
25043F,G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON),1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,6013624471,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,0,440,0,,10/1/2015,3/31/2017
25043F,G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON),1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,6013624471,Postoperative Respiratory Failure (PSI11),PSI-11,0,330,0,,10/1/2015,3/31/2017
25043F,G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON),1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,6013624471,Perioperative Blood Clot/Embolism (PSI12),PSI-12,2,765,2.61,,10/1/2015,3/31/2017
25043F,G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON),1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,6013624471,Postoperative Sepsis (PSI13),PSI-13,1,429,2.33,,10/1/2015,3/31/2017
25043F,G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON),1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,6013624471,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,0,238,0,,10/1/2015,3/31/2017
25043F,G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON),1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,6013624471,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,0,755,0,,10/1/2015,3/31/2017
25043F,G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON),1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,6013624471,Pressure Ulcer Rate (PSI03),PSI-3,1,2486,0.4,,10/1/2015,3/31/2017
25043F,G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON),1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,6013624471,Inpatient Surgical Deaths (PSI04),PSI-4,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,10/1/2015,3/31/2017
25043F,G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON),1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,6013624471,Collapsed lung due to medical treatment (PSI06),PSI-6,0,4519,0,,10/1/2015,3/31/2017
25043F,G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON),1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,6013624471,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,0,2631,0,,10/1/2015,3/31/2017
25043F,G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON),1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,6013624471,Postoperative Hip Fracture (PSI08),PSI-8,0,3905,0,,10/1/2015,3/31/2017
25043F,G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON),1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,6013624471,Perioperative Bleeding/Bruise (PSI09),PSI-9,0,717,0,,10/1/2015,3/31/2017
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,8168614700,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,2,1234,1.62,,10/1/2015,3/31/2017
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,8168614700,Postoperative Respiratory Failure (PSI11),PSI-11,9,1022,8.81,,10/1/2015,3/31/2017
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,8168614700,Perioperative Blood Clot/Embolism (PSI12),PSI-12,3,1732,1.73,,10/1/2015,3/31/2017
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,8168614700,Postoperative Sepsis (PSI13),PSI-13,6,1204,4.98,,10/1/2015,3/31/2017
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,8168614700,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,0,304,0,,10/1/2015,3/31/2017
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,8168614700,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,1,903,1.11,,10/1/2015,3/31/2017
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,8168614700,Pressure Ulcer Rate (PSI03),PSI-3,3,3923,0.76,,10/1/2015,3/31/2017
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,8168614700,Inpatient Surgical Deaths (PSI04),PSI-4,2,44,45.45,,10/1/2015,3/31/2017
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,8168614700,Collapsed lung due to medical treatment (PSI06),PSI-6,0,7231,0,,10/1/2015,3/31/2017
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,8168614700,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,0,4006,0,,10/1/2015,3/31/2017
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,8168614700,Postoperative Hip Fracture (PSI08),PSI-8,2,5791,0.35,,10/1/2015,3/31/2017
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,8168614700,Perioperative Bleeding/Bruise (PSI09),PSI-9,1,1661,0.6,,10/1/2015,3/31/2017
26007F,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,POPLAR BLUFF,MO,63901,BUTLER,5736864151,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,10/1/2015,3/31/2017
26007F,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,POPLAR BLUFF,MO,63901,BUTLER,5736864151,Postoperative Respiratory Failure (PSI11),PSI-11,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,10/1/2015,3/31/2017
26007F,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,POPLAR BLUFF,MO,63901,BUTLER,5736864151,Perioperative Blood Clot/Embolism (PSI12),PSI-12,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,10/1/2015,3/31/2017
26007F,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,POPLAR BLUFF,MO,63901,BUTLER,5736864151,Postoperative Sepsis (PSI13),PSI-13,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,10/1/2015,3/31/2017
26007F,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,POPLAR BLUFF,MO,63901,BUTLER,5736864151,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,10/1/2015,3/31/2017
26007F,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,POPLAR BLUFF,MO,63901,BUTLER,5736864151,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,0,65,0,,10/1/2015,3/31/2017
26007F,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,POPLAR BLUFF,MO,63901,BUTLER,5736864151,Pressure Ulcer Rate (PSI03),PSI-3,0,310,0,,10/1/2015,3/31/2017
26007F,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,POPLAR BLUFF,MO,63901,BUTLER,5736864151,Inpatient Surgical Deaths (PSI04),PSI-4,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,10/1/2015,3/31/2017
26007F,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,POPLAR BLUFF,MO,63901,BUTLER,5736864151,Collapsed lung due to medical treatment (PSI06),PSI-6,0,635,0,,10/1/2015,3/31/2017
26007F,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,POPLAR BLUFF,MO,63901,BUTLER,5736864151,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,0,413,0,,10/1/2015,3/31/2017
26007F,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,POPLAR BLUFF,MO,63901,BUTLER,5736864151,Postoperative Hip Fracture (PSI08),PSI-8,0,551,0,,10/1/2015,3/31/2017
26007F,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,POPLAR BLUFF,MO,63901,BUTLER,5736864151,Perioperative Bleeding/Bruise (PSI09),PSI-9,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,10/1/2015,3/31/2017
26009F,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,915 NORTH GRAND,ST. LOUIS,MO,63106,SAINT LOUIS CITY,3146524100,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,3,846,3.55,,10/1/2015,3/31/2017
26009F,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,915 NORTH GRAND,ST. LOUIS,MO,63106,SAINT LOUIS CITY,3146524100,Postoperative Respiratory Failure (PSI11),PSI-11,2,551,3.63,,10/1/2015,3/31/2017
26009F,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,915 NORTH GRAND,ST. LOUIS,MO,63106,SAINT LOUIS CITY,3146524100,Perioperative Blood Clot/Embolism (PSI12),PSI-12,2,1723,1.16,,10/1/2015,3/31/2017
26009F,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,915 NORTH GRAND,ST. LOUIS,MO,63106,SAINT LOUIS CITY,3146524100,Postoperative Sepsis (PSI13),PSI-13,7,821,8.53,,10/1/2015,3/31/2017
26009F,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,915 NORTH GRAND,ST. LOUIS,MO,63106,SAINT LOUIS CITY,3146524100,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,0,419,0,,10/1/2015,3/31/2017
26009F,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,915 NORTH GRAND,ST. LOUIS,MO,63106,SAINT LOUIS CITY,3146524100,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,0,1164,0,,10/1/2015,3/31/2017
26009F,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,915 NORTH GRAND,ST. LOUIS,MO,63106,SAINT LOUIS CITY,3146524100,Pressure Ulcer Rate (PSI03),PSI-3,0,4125,0,,10/1/2015,3/31/2017
26009F,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,915 NORTH GRAND,ST. LOUIS,MO,63106,SAINT LOUIS CITY,3146524100,Inpatient Surgical Deaths (PSI04),PSI-4,5,57,87.72,,10/1/2015,3/31/2017
26009F,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,915 NORTH GRAND,ST. LOUIS,MO,63106,SAINT LOUIS CITY,3146524100,Collapsed lung due to medical treatment (PSI06),PSI-6,1,8483,0.12,,10/1/2015,3/31/2017
26009F,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,915 NORTH GRAND,ST. LOUIS,MO,63106,SAINT LOUIS CITY,3146524100,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,1,4540,0.22,,10/1/2015,3/31/2017
26009F,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,915 NORTH GRAND,ST. LOUIS,MO,63106,SAINT LOUIS CITY,3146524100,Postoperative Hip Fracture (PSI08),PSI-8,1,6900,0.14,,10/1/2015,3/31/2017
26009F,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,915 NORTH GRAND,ST. LOUIS,MO,63106,SAINT LOUIS CITY,3146524100,Perioperative Bleeding/Bruise (PSI09),PSI-9,1,1598,0.63,,10/1/2015,3/31/2017
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,BOONE,5738146000,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,2,836,2.39,,10/1/2015,3/31/2017
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,BOONE,5738146000,Postoperative Respiratory Failure (PSI11),PSI-11,0,525,0,,10/1/2015,3/31/2017
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,BOONE,5738146000,Perioperative Blood Clot/Embolism (PSI12),PSI-12,2,1348,1.48,,10/1/2015,3/31/2017
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,BOONE,5738146000,Postoperative Sepsis (PSI13),PSI-13,6,890,6.74,,10/1/2015,3/31/2017
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,BOONE,5738146000,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,0,198,0,,10/1/2015,3/31/2017
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,BOONE,5738146000,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,0,614,0,,10/1/2015,3/31/2017
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,BOONE,5738146000,Pressure Ulcer Rate (PSI03),PSI-3,1,2639,0.38,,10/1/2015,3/31/2017
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,BOONE,5738146000,Inpatient Surgical Deaths (PSI04),PSI-4,8,39,205.13,,10/1/2015,3/31/2017
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,BOONE,5738146000,Collapsed lung due to medical treatment (PSI06),PSI-6,0,5029,0,,10/1/2015,3/31/2017
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,BOONE,5738146000,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,0,2961,0,,10/1/2015,3/31/2017
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,BOONE,5738146000,Postoperative Hip Fracture (PSI08),PSI-8,1,4518,0.22,,10/1/2015,3/31/2017
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,BOONE,5738146000,Perioperative Bleeding/Bruise (PSI09),PSI-9,1,1195,0.84,,10/1/2015,3/31/2017
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND CLARK,4064477900,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,0,201,0,,10/1/2015,3/31/2017
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND CLARK,4064477900,Postoperative Respiratory Failure (PSI11),PSI-11,1,186,5.38,,10/1/2015,3/31/2017
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND CLARK,4064477900,Perioperative Blood Clot/Embolism (PSI12),PSI-12,1,272,3.68,,10/1/2015,3/31/2017
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND CLARK,4064477900,Postoperative Sepsis (PSI13),PSI-13,0,184,0,,10/1/2015,3/31/2017
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND CLARK,4064477900,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,0,47,0,,10/1/2015,3/31/2017
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND CLARK,4064477900,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,0,150,0,,10/1/2015,3/31/2017
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND CLARK,4064477900,Pressure Ulcer Rate (PSI03),PSI-3,1,978,1.02,,10/1/2015,3/31/2017
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND CLARK,4064477900,Inpatient Surgical Deaths (PSI04),PSI-4,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,10/1/2015,3/31/2017
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND CLARK,4064477900,Collapsed lung due to medical treatment (PSI06),PSI-6,0,1904,0,,10/1/2015,3/31/2017
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND CLARK,4064477900,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,0,1231,0,,10/1/2015,3/31/2017
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND CLARK,4064477900,Postoperative Hip Fracture (PSI08),PSI-8,0,1536,0,,10/1/2015,3/31/2017
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND CLARK,4064477900,Perioperative Bleeding/Bruise (PSI09),PSI-9,1,260,3.85,,10/1/2015,3/31/2017
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,4023468800,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,0,762,0,,10/1/2015,3/31/2017
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,4023468800,Postoperative Respiratory Failure (PSI11),PSI-11,5,636,7.86,,10/1/2015,3/31/2017
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,4023468800,Perioperative Blood Clot/Embolism (PSI12),PSI-12,2,1153,1.73,,10/1/2015,3/31/2017
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,4023468800,Postoperative Sepsis (PSI13),PSI-13,2,740,2.7,,10/1/2015,3/31/2017
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,4023468800,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,0,245,0,,10/1/2015,3/31/2017
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,4023468800,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,2,557,3.59,,10/1/2015,3/31/2017
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,4023468800,Pressure Ulcer Rate (PSI03),PSI-3,1,2194,0.46,,10/1/2015,3/31/2017
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,4023468800,Inpatient Surgical Deaths (PSI04),PSI-4,5,25,200,,10/1/2015,3/31/2017
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,4023468800,Collapsed lung due to medical treatment (PSI06),PSI-6,0,4289,0,,10/1/2015,3/31/2017
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,4023468800,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,0,2379,0,,10/1/2015,3/31/2017
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,4023468800,Postoperative Hip Fracture (PSI08),PSI-8,0,3288,0,,10/1/2015,3/31/2017
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,4023468800,Perioperative Bleeding/Bruise (PSI09),PSI-9,0,1106,0,,10/1/2015,3/31/2017
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,7753281263,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,0,463,0,,10/1/2015,3/31/2017
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,7753281263,Postoperative Respiratory Failure (PSI11),PSI-11,1,362,2.76,,10/1/2015,3/31/2017
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,7753281263,Perioperative Blood Clot/Embolism (PSI12),PSI-12,2,784,2.55,,10/1/2015,3/31/2017
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,7753281263,Postoperative Sepsis (PSI13),PSI-13,0,425,0,,10/1/2015,3/31/2017
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,7753281263,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,0,149,0,,10/1/2015,3/31/2017
